FECHA_CORTE,CAMA,HABI,RUC,RAZON_SOCIAL,NOMBRE_COMERCIAL,UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,E_MAIL,PAGINA_WEB,CLASE,CATEGORIA,NRO_CERTIFICADO,FECHA_EXPEDICION,REP_LEGAL,TELEFONO,DIRECCION_COMPLETA,ALTA_CALIDAD,ESTRELLAS
20260501,30.5,20.0,10201070029,"ROJAS SOTELO, NELLY GIOVANNA",IQUITOS,120101,JUNÍN,HUANCAYO,HUANCAYO,,,Hotel,1 Estrella,0033-2017,2017-11-17 05:00:00,Nelly Giovanna Rojas Sotelo,64219192,PJ. PRIALE 181,0,1
20260501,89.0,47.0,20531644043,INVERSIONES THASHA E.I.R.L.                                                                         ,GRAN HOTEL CHELSEA,21809,ÁNCASH,SANTA,NUEVO CHIMBOTE,granhotelchelsea@gmail.com,www.hotelgranchelsea.com,Hotel,3 Estrellas,004-2020,2020-02-10 05:00:00,Luis Enrique Beltran Corzo,43310414/981440281,PQ. MZA. A LOTE. 01 A-1 UR. BUENOS AIRES - I ETAPA,0,3
20260501,18.0,12.0,20531941501,INVERSIONES GENERALES DUO S.A.C.                                                                    ,DUO,21809,ÁNCASH,SANTA,NUEVO CHIMBOTE,inversionesduo14@gmail.com,,Hostal,1 Estrella,005-2011,2011-02-25 05:00:00,Ceberiano Morales Martinez,43796157/947270897,VIA MZA. J LOTE 23 A.H. SAN FELIPE,0,1
20260501,44.0,24.0,20602176631,CORPORACION REAL FLOR S.A.C.,HOTEL** REAL CHIMBOTE,21801,ÁNCASH,SANTA,CHIMBOTE,hotelrealchimbote@gmail.com,https://www.booking.com/hotel/pe/real-chimbote.es.html,Hotel,2 Estrellas,013-2017,2017-08-04 05:00:00,Melanio Flores Arteaga,43417793/976578628,JR. SAENZ PEÑA 220 CI. CASCO URBANO,0,2
20260501,52.0,31.0,20605240012,INVERSIONES TURISTICAS REAL FLOR S.A.C.,HOTEL** CAMINO REAL,21801,ÁNCASH,SANTA,CHIMBOTE,hotelcaminoreal@gmail.com,https:/www.booking.com/hotel/pe/camino-real-chimbote.es.html,Hotel,2 Estrellas,017-2019,2019-11-15 05:00:00,Melanio Flores Arteaga,43771854/43764636/977200196,AV. CAMINO REAL 349 P.J. MAGDALENA NUEVA,0,2
20260501,18.0,11.0,10181698760,"CORONEL MORENO, SHULSE ULDER",CUPIDO,21809,ÁNCASH,SANTA,NUEVO CHIMBOTE,coronelzavaletawilly@gmail.com,,Hostal,2 Estrellas,006-2016,2016-02-26 05:00:00,Shulse Ulder Coronel Moreno,43582388/952830845/988018764,VIA MZA. A5 LOTE. 4C URB. SAN RAFAEL - II ETAPA,0,2
20260501,17.0,17.0,10064248028,"PEREZ MEZONEZ, YRMA",HOSTAL MORRO SWISS,60801,CAJAMARCA,JAÉN,JAÉN,,,Hostal,2 Estrellas,268-2017,2017-06-02 05:00:00,Yrma Perez Mezonez,976134301,Calle ALFREDO BASTOS 518 CI.,0,2
20260501,25.0,15.0,10329823151,"Roncal Briceño, Santos Alberto",RONVILL´S,21809,ÁNCASH,SANTA,NUEVO CHIMBOTE,cazador_leo_32@hotmail.com,,Hostal,1 Estrella,019-2019,2019-11-26 05:00:00,Santos Alberto Roncal Briceño,933762402/960295755,VIA MZA. 112 LOTE 2 URB. NICOLAS GARATEA,0,1
20260501,42.0,21.0,20606016701,HOTEL PUNTA CAMARON S.A.C.,HOTEL PUNTA CAMARON,240201,TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,admipuntacamaron@gmail.com,www.hotelpuntacamaron.com.pe,Hotel,2 Estrellas,002-2022/GOB.REG.TUMBES-DIRCETUR-DR,2022-10-12 05:00:00,Fernando Francisco Martin Belaunde Llosa,NO REGISTRADO,AV. PANAMERICANA NORTE KM. 1235 BR. SECTOR PUNTA CAMARON,0,2
20260501,18.0,9.0,20531802056,HOSTAL ROMANCES GJL S.R.L.                                                                          ,ROMANCES GJL,21801,ÁNCASH,SANTA,CHIMBOTE,wolf_16_97@hotmail.com,,Hostal,2 Estrellas,021-2010,2010-12-22 05:00:00,Javier Vicente Paredes Rosales,912801160,VIA MZA. O LOTE. 3-A URB. EL ACERO,0,2
20260501,30.5,20.0,10211381961,"ESQUIVEL ROJAS, DE PALOMINO NANCY PAULA",DURAND,120701,JUNÍN,TARMA,TARMA,,,Hostal,1 Estrella,0075-2011,2011-03-29 05:00:00,Nancy Paula Esquivel Rojas De Palomino,64317434,JR. LIMA 583,0,1
20260501,18.0,12.0,10292297390,"CARRERA CANO, RAYMUNDO WILDO",LA CASITA DEL MAR,40701,AREQUIPA,ISLAY,MOLLENDO,wcarrerac@hotmail.com,,Hostal,1 Estrella,058-2021,2021-12-13 05:00:00,Raymundo Wildo Carrera Cano,969698358,Calle MAYOR BLONDELL 420,0,1
20260501,33.0,21.0,10292688569,"CALACHUA LLALLACACHI, PIO SABINO",CIELO AZUL,40129,AREQUIPA,AREQUIPA,JOSÉ LUIS BUSTAMANTE Y RIVERO,calix33378@hotmail.com,,Hostal,1 Estrella,10292688569-001,2011-06-21 05:00:00,Pio Sabino Calachua Llallacachi,54425982,Calle EDILBERTO ZEGARRA BALLON MZA F LOTE 3,0,1
20260501,30.5,20.0,10454949311,"URETA AQUINO, JIMY ROBERT",NUEVO MUNDO,120114,JUNÍN,HUANCAYO,EL TAMBO,,,Hostal,2 Estrellas,094-2012,2012-06-22 05:00:00,Jimy Robert Ureta Aquino,64251671,JR. AMARILIS CON AV HUNCAVELICA 2301 104,0,2
20260501,36.0,24.0,20609576031,AMERINDIA DESTINOS E.I.R.L.,HOTEL AMERINDIA ,80101,CUSCO,CUSCO,CUSCO,amerindiahotel@yahoo.es,www.amerindiahotel.com,Hotel,3 Estrellas,030-2022,2022-10-20 05:00:00,Norma Beatriz Madge Soria,84598579,Calle CHAPARRO 170,0,3
20260501,30.5,20.0,10190342552,"PONCE ZAVALETA, VICTOR AQUILES",GRAN REAL,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,,,Hostal,3 Estrellas,337-2013,2013-03-27 05:00:00,Victor Aquiles Ponce Zavaleta,NO REGISTRADO,AV. PROLONGACION UNION 1814,0,3
20260501,30.5,20.0,10199907897,"DONAYRES MOLINA, NIBDA",BLUE SKY,120114,JUNÍN,HUANCAYO,EL TAMBO,,,Hostal,2 Estrellas,0135-2015,2015-03-30 05:00:00,Nibda Donayres Molina,64247686,JR. DOS DE MAYO 512,0,2
20260501,34.0,19.0,10329214503,"CAPORAL VILCA, FREDY ROBERTO",HOSTAL** FLORIDA,21801,ÁNCASH,SANTA,CHIMBOTE,fredycaporal@hotmail.com,,Hostal,2 Estrellas,010-2022,2025-12-30 05:00:00,Fredy Roberto Caporal Vilca,43236651/955167642,JR. JUNIN 308 P.J. FLORIDA BAJA,0,2
20260501,30.5,20.0,10192093886,"ESPINOZA PAZ, HERMINIO HORACIO",CHEPEN,130401,LA LIBERTAD,CHEPÉN,CHEPEN,,,Hostal,2 Estrellas,480-2015,2015-02-18 05:00:00,Herminio Horacio Espinoza Paz,NO REGISTRADO,Calle CAJAMARCA 633,0,2
20260501,30.5,20.0,10210647860,"ADAMA COSME, JUAN FELIX",ARUBA,120701,JUNÍN,TARMA,TARMA,,,Hostal,1 Estrella,0026-2017,2017-07-24 05:00:00,Juan Felix Adama Cosme,64322057,JR. MOQUEGUA 452,0,1
20260501,19.0,19.0,10100701834,"Oblitas Monteza, Jhonatan",HOSTAL SEÑOR CAUTIVO,60801,CAJAMARCA,JAÉN,JAÉN,,,Hostal,1 Estrella,415-2019,2019-11-05 05:00:00,Jhonatan Oblitas Monteza,965807661,Calle LIBERTAD 108 CI. BARRIO MORRO SOLAS BAJO,0,1
20260501,39.0,20.0,20535045586,Servicios Generales Grecia Y Hermanas Eirl,SERVICIOS GENERALES GRECIA Y HERMANAS EIRL,110506,ICA,PISCO,SAN ANDRÉS,,,Hotel,2 Estrellas,032-14/Dzp,2014-08-11 05:00:00,Rigoberto Gonzales Muñoz,56312253,AV. REST. GRECIA ESQ GENARO MEDRANO Y 28 JUL,0,2
20260501,49.0,29.0,20531625171,CF ROY´S E.I.R.L.                                                                                   ,HOSTAL RESTAURANT ROY`S,21801,ÁNCASH,SANTA,CHIMBOTE,hostalroys@hotmail.com,,Hostal,2 Estrellas,008-2016,2016-03-23 05:00:00,Faustino Prospero Sanchez Cabrera,946462433,JR. JOSE BALTA 272 P.J. MIRAMAR BAJO,0,2
20260501,48.0,26.0,10321027259,"RIVERO FABIAN, JUDITH SERENELLA",CENTRAL,20801,ÁNCASH,CASMA,CASMA,mwcordova005@hotmail.com,,Hostal,2 Estrellas,023-2017,2017-11-13 05:00:00,Judith Serenella Rivero Fabian,43238813/999170719,AV. FERNANDO LOMPARTE 140 CI. CASCO URBANO,0,2
20260501,142.0,78.0,20531822596,REMANSO TRAVEL S.A.C.,REMANSO TRAVEL,21809,ÁNCASH,SANTA,NUEVO CHIMBOTE,elremanso_hotel@hotmail.com,www.remansotravelhotel.com,Hotel,2 Estrellas,011-2010,2010-10-20 05:00:00,Esther Yanet Zavaleta Saavedra,43319114/944961379/944961317,AV. ANCHOVETA MZ. W2 LOTE. 31-32 URB. MIGUEL GRAU,0,2
20260501,48.0,24.0,10328186484,"MARIN VELASQUEZ, GLADYS VICTORIA",HOSTAL** BOULEVARD,21801,ÁNCASH,SANTA,CHIMBOTE,gladysmarinv@gmail.com,,Hostal,2 Estrellas,020-2015,2015-10-20 05:00:00,Gladys Victoria Marin Velasquez,43417382/949515785/950470120,JR. ANCASH 578 P.J. MIRAMAR ALTO,0,2
20260501,63.0,36.0,10327977402,"FLORES ARTEAGA, MELANIO",HOTEL** REAL BOLÍVAR,21801,ÁNCASH,SANTA,CHIMBOTE,hotelrealbolivar@gmail.com,https://www.booking.com/hotel/pe/hostal-real-bolivar.es.html,Hotel,2 Estrellas,001-2020,2020-01-23 05:00:00,Melanio Flores Arteaga,43226323/981008211,JR. MANUEL VILLAVICENCIO 944 P.J. BOLIVAR BAJO,0,2
20260501,21.0,21.0,20609422638,Hostal Acuario E.I.R.L.,ACUARIO,40107,AREQUIPA,AREQUIPA,JACOBO HUNTER,hostal.acuario1@gmail.com,,Hostal,1 Estrella,26,2022-06-15 05:00:00,Felipe Ramos Mamanchura,920593036,Calle JAVIER PEREZ DE CUELLAR - URBANIZACIÓN TERMINAL TERRESTRE 1 B JACO HUNTER,0,1
20260501,10.0,7.0,10437786939,"WALDE VARGAS, RALPH ADOLFO",HOSTAL ARISTIDES INN,21101,ÁNCASH,HUARMEY,HUARMEY,aristidesinn@gmail.com,,Hostal,1 Estrella,020-2020,2020-11-10 05:00:00,Ralph Adolfo Walde Vargas,43415209/944675509/948480220,AV. CABO ALBERTO REYES 261 CI. CASCO URBANO,0,1
20260501,57.0,32.0,20541791036,Hotel Cuesta Del Sol S.A.C.,HOTEL CUESTA DEL SOL,21809,ÁNCASH,SANTA,NUEVO CHIMBOTE,hotelcuestadelsol@gmail.com,,Hotel,3 Estrellas,019-2020,2020-10-25 05:00:00,Luis Alberto Peña Turpo,987103945/978103940,VIA MZ. D LT. 16-16 A.H. VISTA ALEGRE,0,3
20260501,38.0,14.0,10154332851,"UGARTE PALOMINO, MILAGROS DEL ROCIO",BOLOGNESI,240101,TUMBES,TUMBES,TUMBES,hotelbolognesitumbes@gmail.com,,Hostal,3 Estrellas,007-13/Grt-Dircetur,2025-12-30 05:00:00,Milagros Del Rocio Ugarte Palomino,971880294,Calle BOLOGNESI 221 2DO PISO,0,3
20260501,21.0,21.0,10416440935,"AGUILAR ALIAGA, HIPOLITO",CAMBER INN,240302,TUMBES,ZARUMILLA,AGUAS VERDES,jeanscamber@hotmail.com,,Hotel,3 Estrellas,004-13/Grt-Dircetur,2013-03-08 05:00:00,Hipolito Aguilar Aliaga,NO REGISTRADO,AV. REPUBLICA DEL PERU 338,0,3
20260501,29.0,23.0,20606288779,CORPORACION HOTELERA D'P S.A.C.,HOTEL D'PÌERO,60801,CAJAMARCA,JAÉN,JAÉN,,,Hotel,2 Estrellas,CERTIFICADO Nº 561-2022,2022-10-21 05:00:00,Gilmer Antonio Esquen Ramos,978261600,AV. VILLANUEVA PINILLOS 785 CI.,0,2
20260501,37.0,20.0,10257036141,"PESANTES PEÑA, SARALUZ",HOTEL TUNKA MAYANI,60901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,,,Hotel,2 Estrellas,337-2018,2018-06-13 05:00:00,Saraluz Pesantes Peña,942442353,JR. SANTA ROSA 3004 CI.,0,2
20260501,24.0,18.0,10278246561,"CALLE SANCHEZ, HELI ENRIQUE",HOSTAL DORADO,60901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,hostaldorado@hotmail.com,,Hostal,2 Estrellas,288-2017,2017-10-11 05:00:00,Heli Enrique Calle Sanchez,976894134,JR. ATAHUALPA 196 CI.,0,2
20260501,16.0,16.0,10080139387,"LOARTE LOZANO, CARLOS EMILIO",LA BELLA DURMIENTE I,70101,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,carlos_loz57@gmail.com,,Hostal,1 Estrella,001-2022,2011-08-15 05:00:00,Carlos Emilio Loarte Lozano,997529803,AV. TOMAS VALLE 31466 URB. ALBINO HERRERA,0,1
20260501,30.5,20.0,10217878786,"SUMAR CALMET, RICARDO ABDALA",SUMAR,110201,ICA,CHINCHA,CHINCHA ALTA,,,Hostal,3 Estrellas,014-2011,2011-05-17 05:00:00,Ricardo Abdala Sumar Calmet,56264880,AV. MARISCAL OSCAR R. BENAVIDES 242-244,0,3
20260501,30.5,20.0,10072173231,"MONGRUT SEMINARIO, JULIO ENRIQUE",EL MIRADOR DE PUNTA SAL,240203,TUMBES,CONTRALMIRANTE VILLAR,CANOAS DE PUNTA SAL,juliopuntasal@hotmail.com,https://elmirador-puntasal.com/,Apart Hotel,3 Estrellas,001-2021/Gob.Reg.Tum,2021-01-21 05:00:00,Julio Enrique Mongrut Seminario,NO REGISTRADO,LT. 112A-112A-1 112,0,3
20260501,66.0,33.0,20132707597,FANTASIA S.A.C,PUNTA SAL CLUB HOTEL,240203,TUMBES,CONTRALMIRANTE VILLAR,CANOAS DE PUNTA SAL,puntasalclub@terra.com.pe,www.puntasal.com.pe,Hotel,3 Estrellas,004-2014/Gobregtumbe,2014-07-17 05:00:00,Juan Francisco Eugenio Helguero Gonzalez,NO REGISTRADO,CAR. PANAMERICANA NORTE - PUNTA SAL CHICO KM 1193,0,3
20260501,626.0,313.0,20205605500,BLUE MARLIN BEACH CLUB S.A.,ROYAL DECAMERON PUNTA SAL,240203,TUMBES,CONTRALMIRANTE VILLAR,CANOAS DE PUNTA SAL,reservas.peru@decameron.com,www.decameron.pe,Resort,4 Estrellas,003-2014/Gob.Reg.Tum,2014-03-05 05:00:00,Rochabrun Carlos Arbe,NO REGISTRADO,CAR. PANAMERICANA NORTE KM 1190,1,4
20260501,59.0,30.0,20525270824,HOTEL KA-BIAN EIRL,KARIBIAN,240301,TUMBES,ZARUMILLA,ZARUMILLA,hotelkaribian@hotmail.com,,Hotel,4 Estrellas,004-10/Grt-Dircetur,2010-11-23 05:00:00,Rosa Amelia Criollo De Garavito,NO REGISTRADO,JR. TUMBES 3RA. CUADRA,1,4
20260501,41.0,23.0,20525270824,HOTEL KA-BIAN EIRL,KARIBIAN II,240301,TUMBES,ZARUMILLA,ZARUMILLA,hostalkaribian@hotmail.com,,Hotel,2 Estrellas,001-11/Grt-Dircetur,2011-05-31 05:00:00,Rosa Amelia Criollo De Garavito,NO REGISTRADO,JR. TUMBES 310,0,2
20260501,7.0,6.0,10328892532,"RODRIGUEZ ESPINOZA, MARIA MANUELA",LUNA AZUL,21808,ÁNCASH,SANTA,SANTA,rodriguezespinozamariamanuela@gmail.com,,Hostal,1 Estrella,015-2016,2016-05-31 05:00:00,Maria Manuela Rodriguez Espinoza,931725855,JR. HUALLAGA 391 CI. AUTOCONSTRUCCIÓN 2DO. PISO,0,1
20260501,35.0,22.0,20601363497,INMOBILIARIA MERCEDES SOCIEDAD ANONIMA CERRADA,GRAN CARAL,150201,LIMA,BARRANCA,BARRANCA,reservas@grancaralhotel.com,www.grancaralhotel.com,Hotel,3 Estrellas,001-08/2018,2018-08-28 05:00:00,Hercila Emma Chininin Jaramillo,5984402/989244588,JR. LIMA 767,0,3
20260501,30.5,20.0,10214288520,"Escalante Cardenas, Rodolfo",EL COLONO,110201,ICA,CHINCHA,CHINCHA ALTA,hostal_elcolono@hotmail.com,,Hostal,3 Estrellas,006-11/Dzch,2011-12-28 05:00:00,Rodolfo Escalante Cardenas,56262249,JR. MARISCAL SUCRE 283,0,3
20260501,30.5,20.0,10218620553,"MATTA OLANO, CAROLINA MONICA",VENUS,110201,ICA,CHINCHA,CHINCHA ALTA,,,Hostal,2 Estrellas,003-11/Dzch,2011-12-28 05:00:00,Carolina Monica Matta Olano,56262873/956996985,CAR. PANAMERICANA SUR 315,0,2
20260501,50.0,25.0,20409244344,INVERSIONES EL MURIQUE SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,EL MURIQUE,240201,TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,mimab23@yahoo.es,,Hotel,2 Estrellas,002-11/Grt-Dircetur,2011-10-26 05:00:00,Alejandro Gonzalez Prada Lanfranco,NO REGISTRADO,AV. FAUSTINO PIAGGIO 65,0,2
20260501,113.0,55.0,20409426531,HOTEL KARIBIAN PUNTA SAL PLAYA S.A.C,KARIBIAN PUNTA SAL PLAYA,240203,TUMBES,CONTRALMIRANTE VILLAR,CANOAS DE PUNTA SAL,,,Hotel,4 Estrellas,009-13/Grt-Dircetur,2013-10-03 05:00:00,Karim Gissel Garavito Criollo,972670007,Calle PUNTA SAL GRANDE 126,1,4
20260501,24.0,20.0,10198525591,"LARA GILES, AMADEO TEODORO",LA CASA DE PAQUITA,151014,LIMA,YAUYOS,HUANCAYA,,,Hotel,2 Estrellas,123-2021,2021-12-07 05:00:00,Amadeo Teodoro Lara Giles,936150590,Calle LIMA 0,0,2
20260501,29.0,23.0,20519953332,NEGOSUR SERVICIOS MULTIPLES E.I.R.L.,AKANA,180101,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,informes.akana@gmail.com,,Hostal,2 Estrellas,012-2022,2022-10-05 05:00:00,Dionicio Eleuterio Cordova Enao,952001010,Calle 160 URB. LOS OLIVOS SEGUNDA ETAPA,0,2
20260501,30.5,20.0,10218514460,"CONTRERAS TORRES, FERNANDO",VILLA JULIA,110210,ICA,CHINCHA,SUNAMPE,,,Hostal,3 Estrellas,008-14/Dt-Ica,2014-02-05 05:00:00,Fernando Contreras Torres,56268283,AV. BENAVIDES 1223,0,3
20260501,54.0,54.0,20231843460,COSTA DEL SOL S A,COSTA DEL SOL WYNDHAM  - TUMBES,240101,TUMBES,TUMBES,TUMBES,ventastumbes@costadelsolperu.com,www.costadelsolperu.com,Hotel,4 Estrellas,004-11/Grt-Dircetur,2011-12-21 05:00:00,Mario Daoud Mustafa Aguinaga,NO REGISTRADO,PJ. CONCORDIA 275,1,4
20260501,78.0,39.0,20508627557,C.R. ESPECTACULOS & PRODUCCIONES SAC                                                                ,LOTTE SUITES,240302,TUMBES,ZARUMILLA,AGUAS VERDES,,,Hotel,3 Estrellas,002-13/Grt-Dircetur,2013-02-28 05:00:00,Hilario Pio Cotrina Rojas,NO REGISTRADO,AV. REPUBLICA DEL PERU 321,0,3
20260501,46.0,30.0,10278406356,"Ramirez Garcia, Jose Antonio",HOTEL JOSELITO,60901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,,,Hotel,2 Estrellas,536-2022,2022-02-02 05:00:00,Jose Antonio Ramirez Garcia,951094936,JR. ZARUMILLA 416 CI.,0,2
20260501,30.5,20.0,10217983750,"ALVA PINEDA, HECTOR JAVIER",LA POSADA,110201,ICA,CHINCHA,CHINCHA ALTA,,,Hostal,2 Estrellas,004-13/Dzch,2013-01-15 05:00:00,Hector Javier Alva Pineda,56262042,JR. SANTO DOMINGO 200,0,2
20260501,171.0,78.0,20505670443,NESSUS HOTELES PERU S.A.,CASA ANDINA SELECT-TUMBES ZORRITOS,240201,TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,reservas@terrazasdebocapan.com,www.terrazasdebocapan.com,Hotel,4 Estrellas,001-13/Grt-Dircetur,2013-02-14 05:00:00,Juan Ernesto Stoessel Florez,NO REGISTRADO,CAR. PANAMERICANA NORTE KM. 1232,1,4
20260501,48.0,24.0,10023666656,"MAMANI APAZA, HELMA",SANTA MARIA,211101,PUNO,SAN ROMÁN,JULIACA,,,Hotel,2 Estrellas,Mar-12,2012-11-14 05:00:00,Helma Mamani Apaza,51321427,JR. MARIANO NUÑEZ 411,0,2
20260501,15.0,10.0,10418729355,"CARMONA ANDRADE, JULIETA MARIA",HOSTAL*** PLAZA,21801,ÁNCASH,SANTA,CHIMBOTE,arq_carmona@outlook.com,,Hostal,3 Estrellas,003-2022,2022-05-27 05:00:00,Julieta Maria Carmona Andrade,913005333,JR. ENRIQUE PALACIOS 313 CI. CASCO URBANO - 2DO PISO,0,3
20260501,97.0,53.0,10026259008,"CALLE DE FARFAN, OLGA HORTELIA",ESMERALDA,200101,PIURA,PIURA,PIURA,reservas@hotelesmeralda.com.pe,,Hotel,3 Estrellas,10-2011 Dircetur,2011-10-26 05:00:00,Olga Hortelia Calle De Farfan,NO REGISTRADO,AV. LORETO 235,0,3
20260501,38.0,27.0,10003727365,"QUISPE RAMOS, JESUSA MARIA",FRANCIS II,240302,TUMBES,ZARUMILLA,AGUAS VERDES,,,Hotel,2 Estrellas,005-11/Grt-Dircetur,2011-05-06 05:00:00,Jesusa Maria Quispe Ramos,NO REGISTRADO,Calle SAN MARTIN 109,0,2
20260501,43.0,22.0,10428525189,"DOMINGUEZ PEÑA, GIULLIANA KATHERINE",FANTASIA,240101,TUMBES,TUMBES,TUMBES,hostalfantasiatumbes@hotmail.com,,Hostal,3 Estrellas,003-14/Grt-Dircetur,2014-11-12 05:00:00,Giulliana Katherine Dominguez Peña,NO REGISTRADO,AV. MARISCAL CASTILLA 978,0,3
20260501,15.0,13.0,10099045804,"LEON GARCIA, IDA MARIELA",HOSTAL LOS PINOS,60901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,,,Hostal,2 Estrellas,016-2016,2025-12-30 05:00:00,Ida Mariela Leon Garcia,959299646,Calle LOS PINOS 254 CI.,0,2
20260501,30.5,20.0,10012079511,"TITO DE, PACURI, ISABEL",FLORIDA,210101,PUNO,PUNO,PUNO,hostalflorida191@gmail.com,,Hostal,1 Estrella,022-2020,2019-01-28 05:00:00,Santiago Chaiña Perez,51354704,JR. MELGAR 191,0,1
20260501,10.0,10.0,10198565925,"PORRAS MONTES, HIDA",MONTECRISTO,120101,JUNÍN,HUANCAYO,HUANCAYO,luisalarcon78@hotmail.com,,Hostal,2 Estrellas,CERTIFICDO 100-2022,2022-10-14 05:00:00,Hida Porras Montes,64263696,PJ. LOS OLIVOS 130,0,2
20260501,8.0,8.0,10158588639,"CARDENAS SARMIENTO, ISRAEL RICHARD",EL PARAISO DE BARRANCA,150201,LIMA,BARRANCA,BARRANCA,elparaiso193@hotmail.com,www..elparaisodebarranca.com.pe,Apart Hotel,4 Estrellas,024-04-2021,2021-04-28 05:00:00,Israel Richard Cardenas Sarmiento,940707855,CAR. PANAMERICANA NORTE,1,4
20260501,32.0,32.0,10080630081,"ARGÜELLES LOAYZA, MARLENY AURELIA",EL BULEVAR,70101,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,oficontableguardia@hotmail.com,,Hostal,2 Estrellas,001-2021-GRC/GRDE,2021-03-01 05:00:00,Marleny Aurelia Argüelles Loayza,990043251,AV. PACASMAYO URB. EL OLIVAR,0,2
20260501,13.0,6.0,10043100730,"SCHMIDT SCHAUS, CECILIA",SCHMIDT,190305,PASCO,OXAPAMPA,POZUZO,hostalschmidt@hotmail.com,,Hostal,2 Estrellas,163-2015,2015-12-03 05:00:00,Cecilia Schmidt Schaus,963708828,AV. CRISTÓBAL JOHANN 290,0,2
20260501,76.0,38.0,20503839114,INVENORT S.A.C,AQUAVIT,150502,LIMA,CAÑETE,ASIA,pllerena@aquavithotel.com,,Hotel,3 Estrellas,003/03/2018 Dircetur,2018-03-19 05:00:00,Frank Christopher Allemant Florindez,5307801/979795588,"CAR. PANAMERICA SUR KM. 97,5",0,3
20260501,18.0,9.0,10043123764,"RENGIFO GSTIR, LILLIAN PATRICIA",PRUSIA,190305,PASCO,OXAPAMPA,POZUZO,rengifogstir@hotmail.com,,Hostal,3 Estrellas,173-2021,2021-02-02 05:00:00,Lillian Patricia Rengifo Gstir,942619972,Calle CRISTÓBAL JOHAN 310,0,3
20260501,40.0,20.0,10072621251,"MENDOZA SACCO, ROSA INOCENTA",EL ESPAÑOL,150502,LIMA,CAÑETE,ASIA,elespanolh@gmail.com,,Hotel,3 Estrellas,076-2020,2020-11-14 05:00:00,Ana Valvisa Garay Atac,944573220/13019557,CAR. PANAMERICA SUR URB. ANEXO ROSARIO DE ASIA-MZ.U-LT.1B,0,3
20260501,60.0,30.0,20608688928,NEGOCIOS E INVERSIONES LA CATEDRAL E.I.R.L.,TEXAS HOTEL,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,texashotelchiclayo@gmail.com,,Hotel,4 Estrellas,CERTIFICADO Nº 941-2022,2022-11-27 05:00:00,Jose Luis Salazar Mejia,74273895,Calle FRANCISCO CABRERA 628 632,1,4
20260501,248.0,62.0,20136424867,DERRAMA MAGISTERIAL,00000010	CENTRO RECREACIONAL SARAPAMPA,150502,LIMA,CAÑETE,ASIA,reservas@dmhoteles.pe,www.hmhotelesasia.com,Hotel,3 Estrellas,0122-2020,2020-11-24 05:00:00,Cesar Augusto Reyes Valle,17573417,CAR. KM109.5 DE LA PANAMERICANA SUR 0,0,3
20260501,15.0,12.0,10423177786,"ASENCIOS VENTURO, CALISTA LEANDRA",CARLOS SAYAN,150201,LIMA,BARRANCA,BARRANCA,hostalcarlossayan@gmail.com,,Hostal,3 Estrellas,031-2021,2025-12-30 05:00:00,Calista Leandra Asencios Venturo,963639599,PJ. LOS CLAVELES 195,0,3
20260501,22.0,20.0,10026089544,"ORDINOLA BOYER, EUDULIO",RICHARD,200101,PIURA,PIURA,PIURA,,,Hotel,1 Estrella,002-2015,2015-04-23 05:00:00,Eudulio Ordinola Boyer,NO REGISTRADO,JR. CAJAMARCA 456,0,1
20260501,20.0,10.0,10158421548,"CARLOS BENANCIO, MARILU DEL ROSARIO",SAGITARIO,150202,LIMA,BARRANCA,PARAMONGA,,,Hostal,2 Estrellas,077-2021,2025-12-30 05:00:00,Marilu Del Rosario Carlos Benancio,983213270,Calle BOLOGNESI 169,0,2
20260501,51.0,24.0,10156650566,"GIRALDO CASTILLO, CARMEN ROSA",HOTEL** GIRALDO´S PLAZA,21101,ÁNCASH,HUARMEY,HUARMEY,hotelgiraldo@gmail.com,,Hotel,2 Estrellas,013-2016,2016-04-27 05:00:00,Carmen Rosa Giraldo Castillo,992638293/982170413,AV. ALBERTO REYES 202 CI. CASCO URBANO,0,2
20260501,40.0,20.0,20530768075,HOTEL CHAVIN SEñORIAL S.R.L.                                                                        ,CHAVIN SEÑORIAL,150201,LIMA,BARRANCA,BARRANCA,estudiocontable_chancafe201@hotmail.com,,Hotel,2 Estrellas,001-02/2018,2018-02-09 05:00:00,Luz Carolina Coral Garcia De Maldonado,947397017,JR. JOSE GALVEZ 617,0,2
